YEAR,MO,DY,T2M,T2MDEW,T2MWET,T2M_MAX,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,GWETTOP,GWETROOT,GWETPROF
1981,7,15,24.33,18.74,21.54,30.68,25.89,14.83,73.69,1,91.46,4.34,287.62,5.63,288.19,-999,-999,-999,0.52,0.55,0.55
1981,7,16,24.36,18.02,21.19,30.24,25.57,14.22,71.06,0.55,91.48,4.4,276.81,5.8,277.69,-999,-999,-999,0.52,0.55,0.55
1981,7,17,24.42,17.99,21.2,30.97,25.83,14.16,70.88,1.23,91.48,4.77,280.88,6.23,281.38,-999,-999,-999,0.52,0.55,0.55
1981,7,18,24.6,17.69,21.14,30.99,26,13.92,69.06,0.02,91.44,4.59,283.94,5.98,284.25,-999,-999,-999,0.51,0.54,0.55
1981,7,19,23.94,18.07,21,29.19,24.82,14.28,72.56,1.22,91.4,5.18,280.94,6.82,281.5,-999,-999,-999,0.52,0.54,0.55
1981,7,20,24.26,18.19,21.23,30.53,25.63,14.34,71.94,0.04,91.35,5.59,283.25,7.05,283.62,-999,-999,-999,0.51,0.54,0.55
1981,7,21,23.06,20.02,21.54,27.23,23.68,16.11,84.12,43.34,91.26,4.09,282.94,5.33,283.38,-999,-999,-999,0.69,0.56,0.55
1981,7,22,22.66,19.63,21.15,26.28,23.05,15.75,84,13.91,91.27,4.95,281.81,6.8,282.31,-999,-999,-999,0.73,0.63,0.6
1981,7,23,22.66,19.08,20.87,26.8,23.24,15.2,81.69,5.42,91.2,6.23,264.19,8.24,264.81,-999,-999,-999,0.67,0.62,0.6
1981,7,24,22.87,19.74,21.31,27.17,23.46,15.81,83.62,0.47,91.22,5.93,256.62,7.84,257.25,-999,-999,-999,0.63,0.62,0.6
1981,7,25,22.79,19.4,21.09,27.05,23.37,15.5,82.5,2.52,91.37,5.4,255.88,7.09,256.44,-999,-999,-999,0.62,0.61,0.6
1981,7,26,23.26,19.35,21.3,28.16,24.14,15.38,80.38,2.83,91.46,4.8,273.19,6.3,273.81,-999,-999,-999,0.62,0.61,0.6
1981,7,27,22.37,19.83,21.11,26.07,22.71,15.93,86.38,9.3,91.38,4.55,271.62,6.07,271.94,-999,-999,-999,0.67,0.62,0.61
1981,7,28,22.26,20.25,21.26,25.81,22.55,16.36,88.75,49.01,91.31,4.65,263.25,6.23,264,-999,-999,-999,0.81,0.65,0.63
1981,7,29,21.92,19.09,20.51,27.01,22.53,15.2,84.94,2.16,91.42,4.62,265.94,6.08,266.69,-999,-999,-999,0.73,0.7,0.66
1981,7,30,21.08,18.22,19.65,24.69,21.48,14.34,84.44,1.15,91.46,6.05,265.38,7.89,265.94,-999,-999,-999,0.7,0.67,0.66
1981,7,31,21.73,18.71,20.23,26.01,22.08,14.83,84.06,1.2,91.33,6.42,266.62,8.52,267.19,-999,-999,-999,0.69,0.66,0.66
1981,8,1,22.01,18.63,20.33,26.43,22.47,14.77,82.56,1.4,91.24,7.42,266.94,9.74,267.31,-999,-999,-999,0.68,0.66,0.66
1981,8,2,22.19,19.09,20.64,26.62,22.69,15.2,83.75,12.49,91.37,7.34,271.38,9.55,271.62,-999,-999,-999,0.73,0.66,0.66
1981,8,3,22.16,18.96,20.56,26.65,22.61,15.01,83.31,1.47,91.5,6.61,269.88,8.63,270.31,-999,-999,-999,0.7,0.66,0.66
1981,8,4,22.83,19.04,20.94,28.08,23.51,15.14,80.88,2.02,91.37,7.38,272.75,9.6,273.25,-999,-999,-999,0.69,0.66,0.66
1981,8,5,22.55,19.05,20.8,27.42,23.12,15.14,82,1.2,91.3,7.72,271.44,10.08,271.94,-999,-999,-999,0.68,0.66,0.66
1981,8,6,22.96,18.94,20.94,28.16,23.63,15.01,79.88,0.53,91.36,7.77,269.81,10.12,270.25,-999,-999,-999,0.66,0.65,0.65
1981,8,7,23.01,18.94,20.98,28.32,23.72,15.01,79.62,1.31,91.4,7.52,275.75,9.87,276.25,-999,-999,-999,0.66,0.65,0.65
1981,8,8,22.51,19.08,20.8,27.11,22.87,15.2,82.25,9.28,91.3,7.48,269.19,9.88,269.69,-999,-999,-999,0.7,0.65,0.65
1981,8,9,22.95,19.12,21.03,28.06,23.58,15.2,80.75,0.53,91.31,6.49,257.94,8.78,258.44,-999,-999,-999,0.67,0.65,0.65
1981,8,10,22.91,19.44,21.17,27.42,23.55,15.5,82.06,0.72,91.44,6.47,241.44,8.48,242.19,-999,-999,-999,0.66,0.65,0.65
1981,8,11,22.78,19.02,20.9,28.23,23.37,15.08,81,1.7,91.58,6.56,255.25,8.69,255.75,-999,-999,-999,0.66,0.64,0.64
1981,8,12,22.72,18.97,20.84,27.83,23.31,15.01,80.94,0.15,91.54,6.7,269.81,8.82,270.31,-999,-999,-999,0.65,0.64,0.64
1981,8,13,22.14,18.54,20.33,26.45,22.48,14.65,81.38,0.12,91.51,6.86,273.44,9.16,273.75,-999,-999,-999,0.65,0.63,0.63
1981,8,14,22.86,18.29,20.57,28.73,23.64,14.4,77.69,0.28,91.49,6.92,270.19,9,270.62,-999,-999,-999,0.63,0.62,0.63
1981,8,15,22.23,18.33,20.27,27.41,23.08,14.47,80.12,0.96,91.45,7.17,262,9.23,262.81,-999,-999,-999,0.63,0.62,0.62
1981,8,16,22,18.23,20.12,27.33,22.76,14.34,80.56,0.56,91.48,8.03,256.69,10.28,257.38,-999,-999,-999,0.62,0.62,0.62
1981,8,17,21.31,18.05,19.69,25.98,21.87,14.22,82.81,2.06,91.53,6.59,251.25,8.54,251.94,-999,-999,-999,0.64,0.62,0.62
1981,8,18,22.73,18.88,20.8,28.75,23.56,14.95,80.88,4.22,91.49,6,260.5,7.93,261,-999,-999,-999,0.65,0.62,0.62
1981,8,19,22.97,19.23,21.1,28.48,23.77,15.32,81.31,2.46,91.44,6.38,259.5,8.27,260,-999,-999,-999,0.65,0.62,0.62
1981,8,20,23.15,19.04,21.09,28.94,23.94,15.14,79.69,0.99,91.46,6.29,263.88,8.26,264.31,-999,-999,-999,0.62,0.62,0.62
1981,8,21,23.08,19.26,21.17,28.49,23.85,15.32,80.94,0.64,91.45,5.89,260,7.77,260.56,-999,-999,-999,0.62,0.62,0.62
1981,8,22,23.28,19.32,21.3,28.24,24.02,15.38,80.25,0.38,91.41,5.55,260,7.45,260.56,-999,-999,-999,0.61,0.61,0.62
1981,8,23,23.08,18.67,20.87,28.45,23.92,14.77,78.12,0.5,91.54,5.86,266.62,7.76,267.12,-999,-999,-999,0.6,0.61,0.61
1981,8,24,22.84,18.32,20.58,28.5,23.86,14.4,77.56,0.15,91.68,4.5,276.12,6.04,276.88,-999,-999,-999,0.59,0.6,0.61
1981,8,25,22.19,19.18,20.69,26.01,22.76,15.2,84.19,25.22,91.68,2.57,238.31,3.54,238.81,-999,-999,-999,0.7,0.62,0.61
1981,8,26,21.71,19.5,20.61,24.42,21.9,15.5,87.75,2.43,91.66,2.61,281.06,3.8,280.88,-999,-999,-999,0.7,0.65,0.63
1981,8,27,21.81,19.33,20.58,25.7,22.18,15.38,86.75,17.03,91.57,2.97,301.44,4.44,301.81,-999,-999,-999,0.73,0.65,0.63
1981,8,28,22.19,19.33,20.76,26.55,22.76,15.38,85,24.2,91.37,3.77,288.69,5.3,289.12,-999,-999,-999,0.8,0.68,0.66
1981,8,29,22.37,19.26,20.82,26.61,22.96,15.38,83.81,3.16,91.29,4.02,282.5,5.64,282.88,-999,-999,-999,0.73,0.69,0.67
1981,8,30,22.71,19.1,20.9,27.43,23.42,15.2,81.69,0.87,91.37,4.26,289.81,6.03,290.12,-999,-999,-999,0.7,0.68,0.66
1981,8,31,23.16,18.91,21.04,28.69,24.03,15.01,79.12,0.92,91.4,3.4,297.25,4.66,297.56,-999,-999,-999,0.69,0.66,0.66
1981,9,1,22.82,19.94,21.38,27.41,23.38,15.99,84.88,2.12,91.43,3.36,309.06,4.85,309.31,-999,-999,-999,0.69,0.66,0.66
1981,9,2,21.98,19.3,20.64,25.49,22.22,15.38,85.5,1.98,91.44,3.53,291.44,5.11,291.75,-999,-999,-999,0.7,0.66,0.66
1981,9,3,22.69,18.95,20.82,27.5,23.31,15.01,80.81,9.33,91.43,2.31,314.31,3.27,314.25,-999,-999,-999,0.71,0.66,0.66
1981,9,4,22.05,19.62,20.83,25.37,22.32,15.69,86.62,35,91.42,1.68,306.69,2.45,306.88,-999,-999,-999,0.82,0.7,0.68
1981,9,5,22.69,19.94,21.32,26.53,23.12,15.99,85.38,11.25,91.47,1.51,288.44,2.26,288.12,-999,-999,-999,0.79,0.73,0.7
1981,9,6,21.88,20.04,20.96,24.83,21.89,16.05,89.69,26.7,91.55,3.51,267.44,5.08,267.88,-999,-999,-999,0.83,0.73,0.71
1981,9,7,22.5,19.94,21.22,26.86,23.12,15.99,86.5,8.11,91.5,2.62,258.44,3.91,258.88,-999,-999,-999,0.8,0.76,0.73
1981,9,8,22.53,19.9,21.22,26.85,23.08,15.93,86,2.64,91.52,3.27,260.25,4.69,260.75,-999,-999,-999,0.77,0.75,0.73
1981,9,9,21.73,19.87,20.8,25.1,21.82,15.93,89.56,1.07,91.52,3.61,284.31,5.16,284.75,-999,-999,-999,0.77,0.74,0.73
1981,9,10,21.87,19.94,20.9,25.29,22.08,15.99,89.25,26.24,91.52,3.72,309.94,5.31,310,-999,-999,-999,0.83,0.75,0.73
1981,9,11,22.56,20.17,21.37,26.39,23.12,16.24,87.25,21.72,91.47,1.91,201.5,2.94,202,-999,-999,-999,0.87,0.79,0.77
1981,9,12,22.75,20.21,21.48,26.83,23.3,16.24,86.5,17.17,91.46,3.69,124.62,5.23,124.56,-999,-999,-999,0.84,0.8,0.77
1981,9,13,22.06,19.68,20.87,26.15,22.49,15.69,87.19,5,91.57,3.66,107,5.33,107,-999,-999,-999,0.82,0.8,0.78
1981,9,14,21.8,19.62,20.71,26.08,22.21,15.62,88.06,3.37,91.62,2.52,106.56,3.82,106.62,-999,-999,-999,0.81,0.8,0.78
1981,9,15,21.86,19.32,20.59,26.24,22.33,15.32,86.56,7.6,91.62,2.23,120.81,3.57,120.62,-999,-999,-999,0.82,0.79,0.78
1981,9,16,22.81,19.68,21.25,27.49,23.76,15.69,83.88,2.25,91.57,1.52,169.81,2.24,166.94,-999,-999,-999,0.8,0.8,0.78
1981,9,17,22.62,20.25,21.43,26.45,23.14,16.3,87.25,10.51,91.45,1.78,241.44,2.63,242.31,-999,-999,-999,0.83,0.79,0.78
1981,9,18,21.82,19.66,20.74,25.73,22.11,15.75,88.12,4.85,91.36,4.8,264.25,6.51,264.5,-999,-999,-999,0.82,0.8,0.79
1981,9,19,21.63,19.63,20.63,25.41,21.75,15.75,88.94,16.13,91.3,4.02,248.75,5.78,248.94,-999,-999,-999,0.85,0.8,0.79
1981,9,20,22.91,20.51,21.71,27.47,23.2,16.6,87.12,2.97,91.34,4.37,242.88,6.3,243.5,-999,-999,-999,0.82,0.81,0.8
1981,9,21,22.62,20.76,21.69,25.87,22.62,16.85,89.75,2.29,91.37,4.85,248.5,6.95,248.94,-999,-999,-999,0.82,0.8,0.8
1981,9,22,21.4,19.59,20.5,24.1,21.42,15.62,89.75,3.11,91.42,5.26,252.06,7.4,252.75,-999,-999,-999,0.82,0.8,0.8
1981,9,23,22.05,19.26,20.65,27.41,22.2,15.32,85.5,1.28,91.39,5.41,270.94,7.77,271.31,-999,-999,-999,0.8,0.8,0.8
1981,9,24,21.93,18.83,20.38,27.03,22.1,14.95,84,1.06,91.36,5.19,278.69,7.48,279.12,-999,-999,-999,0.8,0.8,0.79
1981,9,25,22.07,18.79,20.43,27.31,22.3,14.89,83.38,0.88,91.4,5.11,283.06,7.37,283.31,-999,-999,-999,0.8,0.79,0.79
1981,9,26,22.31,19.29,20.8,27.82,22.63,15.32,84.5,0.26,91.47,4.95,271.25,7.07,271.56,-999,-999,-999,0.79,0.78,0.78
1981,9,27,22.33,19.3,20.82,27.42,22.69,15.38,84.25,0.04,91.57,5.45,267.06,7.58,267.44,-999,-999,-999,0.78,0.77,0.77
1981,9,28,22.2,19.01,20.61,28,22.58,15.08,83.75,0.45,91.6,4.77,268.25,7.02,268.56,-999,-999,-999,0.77,0.77,0.77
1981,9,29,22.54,19.49,21.01,27.86,23.1,15.5,84.19,0.05,91.64,3.6,288.94,5.28,289.12,-999,-999,-999,0.77,0.76,0.77
1981,9,30,23.2,19.52,21.36,28.38,23.83,15.56,81.44,0.49,91.74,2.82,312.44,4.1,312.56,-999,-999,-999,0.77,0.76,0.76
1981,10,1,22.45,20.01,21.23,26.33,22.69,15.99,86.75,16.29,91.75,2.84,298.75,4.4,298.88,-999,-999,-999,0.81,0.76,0.76
1981,10,2,21.79,18.69,20.23,26.04,21.94,14.71,83.88,14.28,91.74,2.57,298.75,3.95,298.94,-999,-999,-999,0.84,0.78,0.77
1981,10,3,22.81,19.23,21.01,27.42,22.97,15.26,81.44,2.95,91.68,2.28,301.56,3.34,301.81,-999,-999,-999,0.8,0.79,0.77
1981,10,4,22.36,20.4,21.38,26.12,22.69,16.42,89.19,18.93,91.55,1.91,262,2.91,262.88,-999,-999,-999,0.84,0.79,0.78
1981,10,5,21.86,20.19,21.02,24.87,22.02,16.24,90.56,10.41,91.54,2.03,291.38,3.2,292,-999,-999,-999,0.84,0.8,0.79
1981,10,6,22.68,19.66,21.17,26.61,23.07,15.69,84.12,9.15,91.55,1.52,311.06,2.34,310.75,-999,-999,-999,0.84,0.82,0.8
1981,10,7,22.07,19.71,20.89,25.96,22.45,15.75,87.25,0.3,91.62,1.54,180.5,2.43,180.44,-999,-999,-999,0.81,0.81,0.8
1981,10,8,22.73,20.26,21.49,27.6,23.12,16.3,86.88,3.82,91.68,1.71,178.12,2.57,179.19,-999,-999,-999,0.82,0.8,0.8
1981,10,9,22.83,19.86,21.34,27.74,23.53,15.87,84.62,0.89,91.77,2.4,186.12,3.88,185.62,-999,-999,-999,0.8,0.8,0.8
1981,10,10,22.62,19.48,21.05,27.73,23.41,15.5,83.81,0.56,91.71,2.03,149.88,3.27,148.5,-999,-999,-999,0.8,0.8,0.79
1981,10,11,22.45,19.51,20.98,27.33,23.17,15.56,84.56,1.29,91.7,1.84,167.31,2.77,165.75,-999,-999,-999,0.8,0.79,0.78
1981,10,12,22.65,19.55,21.1,27.37,23.29,15.56,84.12,0.67,91.77,2.42,68,3.81,67.69,-999,-999,-999,0.79,0.78,0.78
1981,10,13,21.94,18.8,20.37,27,22.54,14.83,83.88,0.52,91.82,2.68,60.69,4.29,60.38,-999,-999,-999,0.78,0.77,0.77
1981,10,14,20.67,16.58,18.62,26.39,21.09,12.88,79.44,0.01,91.73,2.65,36,4.38,35.75,-999,-999,-999,0.77,0.77,0.77
1981,10,15,21.1,17.95,19.52,26.59,21.83,14.1,83.44,0.55,91.7,1.83,79.88,3.34,78.56,-999,-999,-999,0.77,0.76,0.77
1981,10,16,22.19,18.87,20.53,27.92,22.87,14.89,83.19,1.02,91.72,2.12,81.56,3.66,80.81,-999,-999,-999,0.77,0.76,0.76
1981,10,17,22.5,19.62,21.06,27.95,22.76,15.69,84.75,1.95,91.69,2.29,108.56,3.45,109,-999,-999,-999,0.77,0.75,0.75
1981,10,18,21.59,17.12,19.36,26.82,21.59,13.37,77.38,5.27,91.66,1.7,140.12,2.66,140,-999,-999,-999,0.78,0.75,0.75
1981,10,19,21.65,18.33,20,27.15,22.02,14.47,82.88,1.25,91.66,2.76,70.12,4.32,70.06,-999,-999,-999,0.77,0.75,0.75
1981,10,20,20.98,18.31,19.65,23.98,21.08,14.4,85.62,0.13,91.71,2.75,81.75,4.39,80.69,-999,-999,-999,0.77,0.75,0.74
1981,10,21,21.49,17.62,19.56,27.05,21.87,13.79,80.75,0.01,91.65,2.44,49.38,3.86,49.06,-999,-999,-999,0.75,0.74,0.74
1981,10,22,21.35,19.04,20.19,26.48,21.87,15.08,87.44,1.3,91.61,2.97,59.56,4.28,59.5,-999,-999,-999,0.75,0.73,0.73
1981,10,23,20.3,18.66,19.48,24.13,20.23,14.71,90.62,4.2,91.66,3.77,48.88,5.74,49.38,-999,-999,-999,0.77,0.73,0.73
1981,10,24,20.03,17.78,18.9,24.68,20.28,13.92,87.62,3.94,91.81,5.02,83.88,7,84.38,-999,-999,-999,0.77,0.74,0.73
1981,10,25,20.83,18.48,19.65,25.47,21.15,14.53,87.25,5.39,91.91,3.58,99.75,5.44,99.88,-999,-999,-999,0.77,0.74,0.73
1981,10,26,20.51,18.82,19.66,23.01,20.51,14.83,90.38,4.48,91.82,3.98,79.19,6.09,79.5,-999,-999,-999,0.77,0.74,0.73
1981,10,27,20.56,19.59,20.08,22.13,20.42,15.62,94.19,13.84,91.54,5.27,51.19,7.52,52,-999,-999,-999,0.82,0.76,0.74
1981,10,28,21.94,20.43,21.19,25.42,22.05,16.48,91.44,3.86,91.62,3.3,133.5,5.05,133.69,-999,-999,-999,0.79,0.77,0.75
1981,10,29,21.34,20.26,20.8,23.9,21.19,16.3,93.62,7.43,91.66,4.32,127.38,6.39,127.88,-999,-999,-999,0.8,0.77,0.75
1981,10,30,22.52,20.11,21.32,26.73,22.98,16.11,87.19,2.61,91.61,2.95,164.94,4.55,165.44,-999,-999,-999,0.79,0.77,0.76
1981,10,31,22.62,19.94,21.29,27.2,23.05,15.93,85.94,2.26,91.69,2.31,204.75,3.55,205.31,-999,-999,-999,0.78,0.76,0.75
1981,11,1,21.23,18.48,19.85,24.93,21.29,14.53,85.38,8.14,91.81,2.25,243.56,3.58,244.12,-999,-999,-999,0.8,0.76,0.75
1981,11,2,21.23,18.96,20.1,25.54,21.44,15.01,87.62,6,91.75,1.95,296,2.98,295.88,-999,-999,-999,0.8,0.77,0.76
1981,11,3,20.89,17.94,19.41,25.15,20.75,14.1,84.19,2.06,91.67,2.38,301.12,3.59,301.38,-999,-999,-999,0.79,0.77,0.76
1981,11,4,20.8,18.81,19.81,25.93,20.96,14.89,89.06,5.28,91.66,3.11,246.62,5.03,246.81,-999,-999,-999,0.8,0.77,0.76
1981,11,5,21.55,18.68,20.12,26.36,21.83,14.77,85.31,0.46,91.57,2.83,163.5,4.62,163.88,-999,-999,-999,0.77,0.76,0.76
1981,11,6,21.32,18.88,20.1,26,21.59,14.95,87,1.32,91.6,3.7,25.62,5.53,26.12,-999,-999,-999,0.77,0.75,0.75
1981,11,7,22,19.82,20.9,26.34,22.23,15.87,88.25,3.62,91.52,4.18,95.56,6.17,96.25,-999,-999,-999,0.77,0.75,0.75
1981,11,8,22.37,20.16,21.26,26.8,22.57,16.17,88.12,2.38,91.61,4.48,110,6.45,110.19,-999,-999,-999,0.77,0.75,0.74
1981,11,9,22.65,20.11,21.38,27.37,23.19,16.11,86.69,0.39,91.63,2.61,97.38,4.09,97.31,-999,-999,-999,0.76,0.74,0.74
1981,11,10,21.8,19.02,20.41,25.55,21.87,15.08,85.31,0.22,91.73,2.07,84.62,3.72,84.94,-999,-999,-999,0.76,0.74,0.74
1981,11,11,21.84,19.03,20.44,26.88,22.25,15.01,85.5,0.42,91.83,2.98,93.44,4.86,93.06,-999,-999,-999,0.75,0.73,0.73
1981,11,12,21.19,17.84,19.51,26.51,21.66,13.92,82.81,0.01,91.9,2.78,80.5,4.34,80.06,-999,-999,-999,0.74,0.73,0.73
1981,11,13,20.33,16.77,18.55,26.18,20.63,13,82.12,0,91.95,3.21,71.81,5.22,71.88,-999,-999,-999,0.73,0.72,0.73
1981,11,14,19.91,16.73,18.32,25.9,20.21,12.94,83.62,0.04,92,3.81,60,6.05,60,-999,-999,-999,0.73,0.72,0.72
1981,11,15,20.12,17.19,18.65,25.83,20.48,13.37,84.94,0.74,91.96,3.84,71.31,5.93,71.44,-999,-999,-999,0.73,0.71,0.71
1981,11,16,20.53,17.51,19.01,26.29,20.89,13.67,84.62,0.12,91.87,3.41,72.44,5.38,72.25,-999,-999,-999,0.73,0.7,0.71
1981,11,17,20.44,17.68,19.06,25.3,21.01,13.79,85.31,0.01,91.78,2.7,64.88,4.22,64.06,-999,-999,-999,0.72,0.7,0.7
1981,11,18,19.73,16.28,18.01,25.17,20.15,12.63,81.94,0.13,91.76,2.72,72.69,4.52,72.38,-999,-999,-999,0.72,0.7,0.7
1981,11,19,17.37,13.05,15.21,24.26,17.47,10.25,78.06,0,91.74,3.3,112.5,5.45,112.31,-999,-999,-999,0.71,0.7,0.7
1981,11,20,16.32,11.58,13.95,23.65,16.33,9.34,76,0,91.78,2.98,91.44,4.76,91.38,-999,-999,-999,0.7,0.69,0.69
1981,11,21,16.81,11.07,13.94,24.03,16.49,9.03,71.25,0,91.81,2.62,36,4.13,35.75,-999,-999,-999,0.7,0.68,0.69
1981,11,22,17.31,12.1,14.71,24.4,17.33,9.7,73.81,0,91.78,2.19,48.5,3.52,48.75,-999,-999,-999,0.7,0.67,0.68
1981,11,23,19.01,15.33,17.18,25.66,19.66,11.96,80.94,0,91.76,1.8,112.75,3.07,113.25,-999,-999,-999,0.69,0.67,0.67
1981,11,24,19.8,15.2,17.5,26.51,20.24,11.84,76.75,0,91.82,2.11,115.88,3.66,114.56,-999,-999,-999,0.69,0.66,0.67
1981,11,25,17.97,12.42,15.19,25.26,17.9,9.83,72.81,0,91.76,2.87,137.25,4.65,136.31,-999,-999,-999,0.68,0.66,0.66
1981,11,26,16.66,10.25,13.46,23.98,16.39,8.54,68.62,0,91.77,3.12,38.88,5.1,38.69,-999,-999,-999,0.67,0.66,0.66
1981,11,27,17.83,13.83,15.83,24.44,17.94,10.93,78.81,0.13,91.83,3.33,52.75,5.46,52.81,-999,-999,-999,0.67,0.65,0.66
1981,11,28,18.78,15.3,17.04,25.19,19.19,11.9,81.62,0.13,91.81,4.11,49.56,6.07,50.12,-999,-999,-999,0.66,0.65,0.66
1981,11,29,19.93,17.63,18.78,25.34,20.32,13.79,87.56,1.36,91.79,4.09,56.12,5.98,56.75,-999,-999,-999,0.66,0.64,0.65
1981,11,30,21.05,18.79,19.92,25.67,21.31,14.83,87.81,10.48,91.93,4.38,73.62,6.43,74.19,-999,-999,-999,0.7,0.65,0.65
1981,12,1,21.05,18.69,19.87,25.62,21.4,14.71,87.38,2.68,91.97,4.75,87.62,6.91,87.44,-999,-999,-999,0.7,0.66,0.66
1981,12,2,20.72,18.26,19.49,25.44,21.16,14.34,87,5.1,91.97,4,95.38,6.15,95.38,-999,-999,-999,0.7,0.66,0.66
1981,12,3,20.9,18.77,19.83,25.43,21.14,14.77,88.5,19.39,91.97,3.77,90.94,5.79,91.5,-999,-999,-999,0.76,0.66,0.66
1981,12,4,20.24,18.34,19.29,24.11,20.33,14.34,89.5,3.06,92.02,3.73,73.62,5.84,73.69,-999,-999,-999,0.73,0.69,0.67
1981,12,5,19.31,16.31,17.81,25.19,19.53,12.63,84.19,0.04,92.06,3.9,46.94,6.22,47,-999,-999,-999,0.7,0.68,0.67
1981,12,6,17.02,11.64,14.33,24.52,17,9.34,74.12,0,92.01,3.23,31.19,5.12,31.12,-999,-999,-999,0.69,0.67,0.66
1981,12,7,17.57,12.02,14.8,24.8,16.76,9.58,71.94,0,91.88,3.61,112.19,5.46,97.19,-999,-999,-999,0.68,0.66,0.66
1981,12,8,17.88,13.17,15.53,24.85,17.69,10.31,76.06,0,91.87,3.72,12.38,5.89,27.12,-999,-999,-999,0.67,0.66,0.66
1981,12,9,16.89,11.63,14.26,24.03,16.76,9.34,73.5,0,91.93,3.64,14.75,5.83,14.69,-999,-999,-999,0.66,0.65,0.65
1981,12,10,15.8,8.06,11.93,24.26,15.49,7.32,63.56,0,92.04,2.77,126.31,4.47,126,-999,-999,-999,0.66,0.64,0.65
1981,12,11,16.67,9.87,13.27,24.62,16.16,8.48,65.88,0,92.07,2.81,45.06,4.35,45.06,-999,-999,-999,0.65,0.64,0.64
1981,12,12,17.56,12.42,14.99,24.66,17.62,9.89,75.94,0,92.13,2.65,81.06,4.25,80.88,-999,-999,-999,0.65,0.63,0.64
1981,12,13,18.69,15.3,16.99,25.03,19.23,11.78,82.06,0.35,92.13,3.46,86.88,5.62,86.38,-999,-999,-999,0.64,0.63,0.63
1981,12,14,17.83,14.77,16.3,24.43,18.46,11.47,83.94,1.02,92.09,3.51,110.56,5.02,110.81,-999,-999,-999,0.64,0.62,0.63
1981,12,15,20.2,17.23,18.72,26.2,20.88,13.37,84.31,0.47,92.02,3.11,94.56,5.04,94.81,-999,-999,-999,0.64,0.62,0.62
1981,12,16,20.01,17.12,18.57,25.66,20.54,13.31,85.06,0.74,92.1,4.12,88.38,6.27,88.25,-999,-999,-999,0.63,0.62,0.62
1981,12,17,20.37,17.44,18.9,26.07,20.94,13.55,84.81,0.16,92.07,4.89,95.06,7.01,95.06,-999,-999,-999,0.62,0.62,0.62
1981,12,18,20.7,17.7,19.2,25.9,21.29,13.79,84.56,0.59,92.11,4.76,103.88,6.98,103.94,-999,-999,-999,0.62,0.62,0.62
1981,12,19,20.01,17.66,18.83,24.58,20.4,13.73,87.31,0.11,92.13,4.18,84.12,6.19,84.25,-999,-999,-999,0.62,0.61,0.62
1981,12,20,20.43,16.9,18.67,26.21,21.19,13.12,82.06,0,92.1,4.35,91.62,6.3,91.69,-999,-999,-999,0.61,0.61,0.62
1981,12,21,20.78,18.05,19.42,25.96,21.3,14.1,85.56,0.21,92.1,4.89,81.81,6.83,82.12,-999,-999,-999,0.61,0.61,0.61
1981,12,22,20.57,18.11,19.33,25.69,20.94,14.16,86.69,0.17,92.15,4.27,67.94,5.94,68.62,-999,-999,-999,0.6,0.6,0.61
1981,12,23,20.06,15.94,18,25.68,20.76,12.33,79.62,0.01,92.19,4.19,83.88,6.12,83.88,-999,-999,-999,0.59,0.6,0.61
1981,12,24,18.94,16.3,17.62,23.52,19.27,12.57,85.69,0,92.13,3.58,82.81,5.47,82.75,-999,-999,-999,0.59,0.6,0.6
1981,12,25,18.97,15.95,17.46,24.18,19.43,12.33,84.19,0,92.02,4.03,77.88,6.1,77.75,-999,-999,-999,0.59,0.6,0.6
1981,12,26,19.4,15.34,17.37,25.65,20.32,11.84,79.69,0,92.01,4.16,82.31,6.1,82.38,-999,-999,-999,0.59,0.59,0.6
1981,12,27,19.22,14.02,16.62,26.49,20.1,10.93,75.75,0,92.01,3.76,71.69,5.76,71.62,-999,-999,-999,0.58,0.59,0.59
1981,12,28,18.44,11.85,15.14,26.8,19.42,9.46,71.06,0,91.93,2.94,77.5,4.54,77.56,-999,-999,-999,0.57,0.59,0.59
1981,12,29,18.4,11.1,14.75,27.26,19.21,9.09,69.31,0,91.88,3.27,76.62,5.16,76.81,-999,-999,-999,0.56,0.59,0.59
1981,12,30,18.54,13.07,15.8,26.49,19.5,10.25,75.06,0,91.96,3.73,87.31,5.62,87.44,-999,-999,-999,0.55,0.58,0.59
1981,12,31,18.81,14.51,16.65,26.08,19.62,11.23,79.12,0,92.06,4.35,89.5,6.49,89.62,-999,-999,-999,0.55,0.58,0.59
1982,1,1,18.08,13.11,15.6,26.08,18.97,10.25,76.81,0,92,3.96,90.19,5.93,90.31,-999,-999,-999,0.55,0.58,0.59
1982,1,2,18.19,12.77,15.48,26.98,19.15,10.07,75.25,0,91.96,3.59,100.81,5.33,100.94,-999,-999,-999,0.55,0.57,0.58
1982,1,3,18.55,10.78,14.66,27.82,19.36,8.91,68.56,0,91.89,3.61,104.69,5.59,104.81,-999,-999,-999,0.54,0.57,0.58
1982,1,4,18.23,10.54,14.38,27.92,19.15,8.85,69.38,0,91.9,3.56,103.38,5.49,103.31,-999,-999,-999,0.54,0.57,0.57
1982,1,5,18.66,10.55,14.61,28.23,19.71,8.79,67.44,0,91.94,3.78,93.5,5.41,93.31,-999,-999,-999,0.53,0.56,0.57
